lon,lat,alt_m,time_s,drone_id
116.298354,39.901600,131.3,2261,UAV-BETA
116.297949,39.901600,131.3,2262,UAV-BETA
116.297545,39.901600,131.3,2263,UAV-BETA
116.297141,39.901600,131.3,2264,UAV-BETA
116.296737,39.901600,131.3,2265,UAV-BETA
116.296333,39.901600,131.3,2266,UAV-BETA
116.295929,39.901600,131.3,2267,UAV-BETA
116.295525,39.901600,131.3,2268,UAV-BETA
116.295121,39.901600,131.3,2269,UAV-BETA
116.294717,39.901600,131.3,2270,UAV-BETA
116.294313,39.901600,131.4,2271,UAV-BETA
116.293909,39.901600,131.4,2272,UAV-BETA
116.293505,39.901600,131.4,2273,UAV-BETA
116.293101,39.901600,131.4,2274,UAV-BETA
116.292697,39.901600,131.4,2275,UAV-BETA
116.292293,39.901600,131.4,2276,UAV-BETA
116.291889,39.901600,131.4,2277,UAV-BETA
116.291485,39.901600,131.4,2278,UAV-BETA
116.291081,39.901600,131.4,2279,UAV-BETA
116.290677,39.901600,131.4,2280,UAV-BETA
116.290273,39.901600,131.4,2281,UAV-BETA
116.289869,39.901600,131.4,2282,UAV-BETA
116.289465,39.901600,131.4,2283,UAV-BETA
116.289061,39.901600,131.4,2284,UAV-BETA
116.288657,39.901600,131.4,2285,UAV-BETA
116.288253,39.901600,131.4,2286,UAV-BETA
116.287848,39.901600,131.4,2287,UAV-BETA
116.287444,39.901600,131.4,2288,UAV-BETA
116.287040,39.901600,131.4,2289,UAV-BETA
116.286636,39.901600,131.4,2290,UAV-BETA
116.286232,39.901600,131.5,2291,UAV-BETA
116.285828,39.901600,131.5,2292,UAV-BETA
116.285424,39.901600,131.5,2293,UAV-BETA
116.285020,39.901600,131.5,2294,UAV-BETA
116.284616,39.901600,131.5,2295,UAV-BETA
116.284212,39.901600,131.5,2296,UAV-BETA
116.283808,39.901600,131.5,2297,UAV-BETA
116.283404,39.901600,131.5,2298,UAV-BETA
116.283000,39.901600,131.5,2299,UAV-BETA
116.283000,39.901900,131.5,2300,UAV-BETA
116.283404,39.901900,131.5,2301,UAV-BETA
116.283808,39.901900,131.5,2302,UAV-BETA
116.284212,39.901900,131.5,2303,UAV-BETA
116.284616,39.901900,131.5,2304,UAV-BETA
116.285020,39.901900,131.5,2305,UAV-BETA
116.285424,39.901900,131.5,2306,UAV-BETA
116.285828,39.901900,131.5,2307,UAV-BETA
116.286232,39.901900,131.5,2308,UAV-BETA
116.286636,39.901900,131.5,2309,UAV-BETA
116.287040,39.901900,131.5,2310,UAV-BETA
116.287444,39.901900,131.6,2311,UAV-BETA
116.287848,39.901900,131.6,2312,UAV-BETA
116.288253,39.901900,131.6,2313,UAV-BETA
116.288657,39.901900,131.6,2314,UAV-BETA
116.289061,39.901900,131.6,2315,UAV-BETA
116.289465,39.901900,131.6,2316,UAV-BETA
116.289869,39.901900,131.6,2317,UAV-BETA
116.290273,39.901900,131.6,2318,UAV-BETA
116.290677,39.901900,131.6,2319,UAV-BETA
116.291081,39.901900,131.6,2320,UAV-BETA
116.291485,39.901900,131.6,2321,UAV-BETA
116.291889,39.901900,131.6,2322,UAV-BETA
116.292293,39.901900,131.6,2323,UAV-BETA
116.292697,39.901900,131.6,2324,UAV-BETA
116.293101,39.901900,131.6,2325,UAV-BETA
116.293505,39.901900,131.6,2326,UAV-BETA
116.293909,39.901900,131.6,2327,UAV-BETA
116.294313,39.901900,131.6,2328,UAV-BETA
116.294717,39.901900,131.6,2329,UAV-BETA
116.295121,39.901900,131.6,2330,UAV-BETA
116.295525,39.901900,131.7,2331,UAV-BETA
116.295929,39.901900,131.7,2332,UAV-BETA
116.296333,39.901900,131.7,2333,UAV-BETA
116.296737,39.901900,131.7,2334,UAV-BETA
116.297141,39.901900,131.7,2335,UAV-BETA
116.297545,39.901900,131.7,2336,UAV-BETA
116.297949,39.901900,131.7,2337,UAV-BETA
116.298354,39.901900,131.7,2338,UAV-BETA
116.298758,39.901900,131.7,2339,UAV-BETA
116.299162,39.901900,131.7,2340,UAV-BETA
116.299566,39.901900,131.7,2341,UAV-BETA
116.299970,39.901900,131.7,2342,UAV-BETA
116.300374,39.901900,131.7,2343,UAV-BETA
116.300778,39.901900,131.7,2344,UAV-BETA
116.301182,39.901900,131.7,2345,UAV-BETA
116.301586,39.901900,131.7,2346,UAV-BETA
116.301990,39.901900,131.7,2347,UAV-BETA
116.302394,39.901900,131.7,2348,UAV-BETA
116.302798,39.901900,131.7,2349,UAV-BETA
116.303202,39.901900,131.7,2350,UAV-BETA
116.303606,39.901900,131.8,2351,UAV-BETA
116.304010,39.901900,131.8,2352,UAV-BETA
116.304414,39.901900,131.8,2353,UAV-BETA
116.304818,39.901900,131.8,2354,UAV-BETA
116.305222,39.901900,131.8,2355,UAV-BETA
116.305626,39.901900,131.8,2356,UAV-BETA
116.306030,39.901900,131.8,2357,UAV-BETA
116.306434,39.901900,131.8,2358,UAV-BETA
116.306838,39.901900,131.8,2359,UAV-BETA
116.307242,39.901900,131.8,2360,UAV-BETA
116.307646,39.901900,131.8,2361,UAV-BETA
116.308051,39.901900,131.8,2362,UAV-BETA
116.308455,39.901900,131.8,2363,UAV-BETA
116.308859,39.901900,131.8,2364,UAV-BETA
116.309263,39.901900,131.8,2365,UAV-BETA
116.309667,39.901900,131.8,2366,UAV-BETA
116.310071,39.901900,131.8,2367,UAV-BETA
116.310475,39.901900,131.8,2368,UAV-BETA
116.310879,39.901900,131.8,2369,UAV-BETA
116.311283,39.901900,131.8,2370,UAV-BETA
116.311687,39.901900,131.9,2371,UAV-BETA
116.312091,39.901900,131.9,2372,UAV-BETA
116.312495,39.901900,131.9,2373,UAV-BETA
116.312899,39.901900,131.9,2374,UAV-BETA
116.313303,39.901900,131.9,2375,UAV-BETA
116.313707,39.901900,131.9,2376,UAV-BETA
116.314111,39.901900,131.9,2377,UAV-BETA
116.314515,39.901900,131.9,2378,UAV-BETA
116.314919,39.901900,131.9,2379,UAV-BETA
116.315323,39.901900,131.9,2380,UAV-BETA
116.315727,39.901900,131.9,2381,UAV-BETA
116.316131,39.901900,131.9,2382,UAV-BETA
116.316535,39.901900,131.9,2383,UAV-BETA
116.316939,39.901900,131.9,2384,UAV-BETA
116.317343,39.901900,131.9,2385,UAV-BETA
116.317747,39.901900,131.9,2386,UAV-BETA
116.318152,39.901900,131.9,2387,UAV-BETA
116.318556,39.901900,131.9,2388,UAV-BETA
116.318960,39.901900,131.9,2389,UAV-BETA
116.319364,39.901900,131.9,2390,UAV-BETA
116.319768,39.901900,132.0,2391,UAV-BETA
116.320172,39.901900,132.0,2392,UAV-BETA
116.320576,39.901900,132.0,2393,UAV-BETA
116.320980,39.901900,132.0,2394,UAV-BETA
116.321384,39.901900,132.0,2395,UAV-BETA
116.321788,39.901900,132.0,2396,UAV-BETA
116.322192,39.901900,132.0,2397,UAV-BETA
116.322596,39.901900,132.0,2398,UAV-BETA
116.323000,39.901900,132.0,2399,UAV-BETA
116.323000,39.902200,132.0,2400,UAV-BETA
116.322596,39.902200,132.0,2401,UAV-BETA
116.322192,39.902200,132.0,2402,UAV-BETA
116.321788,39.902200,132.0,2403,UAV-BETA
116.321384,39.902200,132.0,2404,UAV-BETA
116.320980,39.902200,132.0,2405,UAV-BETA
116.320576,39.902200,132.0,2406,UAV-BETA
116.320172,39.902200,132.0,2407,UAV-BETA
116.319768,39.902200,132.0,2408,UAV-BETA
116.319364,39.902200,132.0,2409,UAV-BETA
116.318960,39.902200,132.0,2410,UAV-BETA
116.318556,39.902200,132.1,2411,UAV-BETA
116.318152,39.902200,132.1,2412,UAV-BETA
116.317747,39.902200,132.1,2413,UAV-BETA
116.317343,39.902200,132.1,2414,UAV-BETA
116.316939,39.902200,132.1,2415,UAV-BETA
116.316535,39.902200,132.1,2416,UAV-BETA
116.316131,39.902200,132.1,2417,UAV-BETA
116.315727,39.902200,132.1,2418,UAV-BETA
116.315323,39.902200,132.1,2419,UAV-BETA
116.314919,39.902200,132.1,2420,UAV-BETA
116.314515,39.902200,132.1,2421,UAV-BETA
116.314111,39.902200,132.1,2422,UAV-BETA
116.313707,39.902200,132.1,2423,UAV-BETA
116.313303,39.902200,132.1,2424,UAV-BETA
116.312899,39.902200,132.1,2425,UAV-BETA
116.312495,39.902200,132.1,2426,UAV-BETA
116.312091,39.902200,132.1,2427,UAV-BETA
116.311687,39.902200,132.1,2428,UAV-BETA
116.311283,39.902200,132.1,2429,UAV-BETA
116.310879,39.902200,132.1,2430,UAV-BETA
116.310475,39.902200,132.2,2431,UAV-BETA
116.310071,39.902200,132.2,2432,UAV-BETA
116.309667,39.902200,132.2,2433,UAV-BETA
116.309263,39.902200,132.2,2434,UAV-BETA
116.308859,39.902200,132.2,2435,UAV-BETA
116.308455,39.902200,132.2,2436,UAV-BETA
116.308051,39.902200,132.2,2437,UAV-BETA
116.307646,39.902200,132.2,2438,UAV-BETA
116.307242,39.902200,132.2,2439,UAV-BETA
116.306838,39.902200,132.2,2440,UAV-BETA
116.306434,39.902200,132.2,2441,UAV-BETA
116.306030,39.902200,132.2,2442,UAV-BETA
116.305626,39.902200,132.2,2443,UAV-BETA
116.305222,39.902200,132.2,2444,UAV-BETA
116.304818,39.902200,132.2,2445,UAV-BETA
116.304414,39.902200,132.2,2446,UAV-BETA
116.304010,39.902200,132.2,2447,UAV-BETA
116.303606,39.902200,132.2,2448,UAV-BETA
116.303202,39.902200,132.2,2449,UAV-BETA
116.302798,39.902200,132.2,2450,UAV-BETA
116.302394,39.902200,132.3,2451,UAV-BETA
116.301990,39.902200,132.3,2452,UAV-BETA
116.301586,39.902200,132.3,2453,UAV-BETA
116.301182,39.902200,132.3,2454,UAV-BETA
116.300778,39.902200,132.3,2455,UAV-BETA
116.300374,39.902200,132.3,2456,UAV-BETA
116.299970,39.902200,132.3,2457,UAV-BETA
116.299566,39.902200,132.3,2458,UAV-BETA
116.299162,39.902200,132.3,2459,UAV-BETA
116.298758,39.902200,132.3,2460,UAV-BETA
116.298354,39.902200,132.3,2461,UAV-BETA
116.297949,39.902200,132.3,2462,UAV-BETA
116.297545,39.902200,132.3,2463,UAV-BETA
116.297141,39.902200,132.3,2464,UAV-BETA
116.296737,39.902200,132.3,2465,UAV-BETA
116.296333,39.902200,132.3,2466,UAV-BETA
116.295929,39.902200,132.3,2467,UAV-BETA
116.295525,39.902200,132.3,2468,UAV-BETA
116.295121,39.902200,132.3,2469,UAV-BETA
116.294717,39.902200,132.3,2470,UAV-BETA
116.294313,39.902200,132.4,2471,UAV-BETA
116.293909,39.902200,132.4,2472,UAV-BETA
116.293505,39.902200,132.4,2473,UAV-BETA
116.293101,39.902200,132.4,2474,UAV-BETA
116.292697,39.902200,132.4,2475,UAV-BETA
116.292293,39.902200,132.4,2476,UAV-BETA
116.291889,39.902200,132.4,2477,UAV-BETA
116.291485,39.902200,132.4,2478,UAV-BETA
116.291081,39.902200,132.4,2479,UAV-BETA
116.290677,39.902200,132.4,2480,UAV-BETA
116.290273,39.902200,132.4,2481,UAV-BETA
116.289869,39.902200,132.4,2482,UAV-BETA
116.289465,39.902200,132.4,2483,UAV-BETA
116.289061,39.902200,132.4,2484,UAV-BETA
116.288657,39.902200,132.4,2485,UAV-BETA
116.288253,39.902200,132.4,2486,UAV-BETA
116.287848,39.902200,132.4,2487,UAV-BETA
116.287444,39.902200,132.4,2488,UAV-BETA
116.287040,39.902200,132.4,2489,UAV-BETA
116.286636,39.902200,132.4,2490,UAV-BETA
116.286232,39.902200,132.5,2491,UAV-BETA
116.285828,39.902200,132.5,2492,UAV-BETA
116.285424,39.902200,132.5,2493,UAV-BETA
116.285020,39.902200,132.5,2494,UAV-BETA
116.284616,39.902200,132.5,2495,UAV-BETA
116.284212,39.902200,132.5,2496,UAV-BETA
116.283808,39.902200,132.5,2497,UAV-BETA
116.283404,39.902200,132.5,2498,UAV-BETA
116.283000,39.902200,132.5,2499,UAV-BETA
116.283000,39.902500,132.5,2500,UAV-BETA
116.283404,39.902500,132.5,2501,UAV-BETA
116.283808,39.902500,132.5,2502,UAV-BETA
116.284212,39.902500,132.5,2503,UAV-BETA
116.284616,39.902500,132.5,2504,UAV-BETA
116.285020,39.902500,132.5,2505,UAV-BETA
116.285424,39.902500,132.5,2506,UAV-BETA
116.285828,39.902500,132.5,2507,UAV-BETA
116.286232,39.902500,132.5,2508,UAV-BETA
116.286636,39.902500,132.5,2509,UAV-BETA
116.287040,39.902500,132.5,2510,UAV-BETA
116.287444,39.902500,132.6,2511,UAV-BETA
116.287848,39.902500,132.6,2512,UAV-BETA
116.288253,39.902500,132.6,2513,UAV-BETA
116.288657,39.902500,132.6,2514,UAV-BETA
116.289061,39.902500,132.6,2515,UAV-BETA
116.289465,39.902500,132.6,2516,UAV-BETA
116.289869,39.902500,132.6,2517,UAV-BETA
116.290273,39.902500,132.6,2518,UAV-BETA
116.290677,39.902500,132.6,2519,UAV-BETA
116.291081,39.902500,132.6,2520,UAV-BETA
116.291485,39.902500,132.6,2521,UAV-BETA
116.291889,39.902500,132.6,2522,UAV-BETA
116.292293,39.902500,132.6,2523,UAV-BETA
116.292697,39.902500,132.6,2524,UAV-BETA
116.293101,39.902500,132.6,2525,UAV-BETA
116.293505,39.902500,132.6,2526,UAV-BETA
116.293909,39.902500,132.6,2527,UAV-BETA
116.294313,39.902500,132.6,2528,UAV-BETA
116.294717,39.902500,132.6,2529,UAV-BETA
116.295121,39.902500,132.6,2530,UAV-BETA
116.295525,39.902500,132.7,2531,UAV-BETA
116.295929,39.902500,132.7,2532,UAV-BETA
116.296333,39.902500,132.7,2533,UAV-BETA
116.296737,39.902500,132.7,2534,UAV-BETA
116.297141,39.902500,132.7,2535,UAV-BETA
116.297545,39.902500,132.7,2536,UAV-BETA
116.297949,39.902500,132.7,2537,UAV-BETA
116.298354,39.902500,132.7,2538,UAV-BETA
116.298758,39.902500,132.7,2539,UAV-BETA
116.299162,39.902500,132.7,2540,UAV-BETA
116.299566,39.902500,132.7,2541,UAV-BETA
116.299970,39.902500,132.7,2542,UAV-BETA
116.300374,39.902500,132.7,2543,UAV-BETA
116.300778,39.902500,132.7,2544,UAV-BETA
116.301182,39.902500,132.7,2545,UAV-BETA
116.301586,39.902500,132.7,2546,UAV-BETA
116.301990,39.902500,132.7,2547,UAV-BETA
116.302394,39.902500,132.7,2548,UAV-BETA
116.302798,39.902500,132.7,2549,UAV-BETA
116.303202,39.902500,132.7,2550,UAV-BETA
116.303606,39.902500,132.8,2551,UAV-BETA
116.304010,39.902500,132.8,2552,UAV-BETA
116.304414,39.902500,132.8,2553,UAV-BETA
116.304818,39.902500,132.8,2554,UAV-BETA
116.305222,39.902500,132.8,2555,UAV-BETA
116.305626,39.902500,132.8,2556,UAV-BETA
116.306030,39.902500,132.8,2557,UAV-BETA
116.306434,39.902500,132.8,2558,UAV-BETA
116.306838,39.902500,132.8,2559,UAV-BETA
116.307242,39.902500,132.8,2560,UAV-BETA
116.307646,39.902500,132.8,2561,UAV-BETA
116.308051,39.902500,132.8,2562,UAV-BETA
116.308455,39.902500,132.8,2563,UAV-BETA
116.308859,39.902500,132.8,2564,UAV-BETA
116.309263,39.902500,132.8,2565,UAV-BETA
116.309667,39.902500,132.8,2566,UAV-BETA
116.310071,39.902500,132.8,2567,UAV-BETA
116.310475,39.902500,132.8,2568,UAV-BETA
116.310879,39.902500,132.8,2569,UAV-BETA
116.311283,39.902500,132.8,2570,UAV-BETA
116.311687,39.902500,132.9,2571,UAV-BETA
116.312091,39.902500,132.9,2572,UAV-BETA
116.312495,39.902500,132.9,2573,UAV-BETA
116.312899,39.902500,132.9,2574,UAV-BETA
116.313303,39.902500,132.9,2575,UAV-BETA
116.313707,39.902500,132.9,2576,UAV-BETA
116.314111,39.902500,132.9,2577,UAV-BETA
116.314515,39.902500,132.9,2578,UAV-BETA
116.314919,39.902500,132.9,2579,UAV-BETA
116.315323,39.902500,132.9,2580,UAV-BETA
116.315727,39.902500,132.9,2581,UAV-BETA
116.316131,39.902500,132.9,2582,UAV-BETA
116.316535,39.902500,132.9,2583,UAV-BETA
116.316939,39.902500,132.9,2584,UAV-BETA
116.317343,39.902500,132.9,2585,UAV-BETA
116.317747,39.902500,132.9,2586,UAV-BETA
116.318152,39.902500,132.9,2587,UAV-BETA
116.318556,39.902500,132.9,2588,UAV-BETA
116.318960,39.902500,132.9,2589,UAV-BETA
116.319364,39.902500,132.9,2590,UAV-BETA
116.319768,39.902500,133.0,2591,UAV-BETA
116.320172,39.902500,133.0,2592,UAV-BETA
116.320576,39.902500,133.0,2593,UAV-BETA
116.320980,39.902500,133.0,2594,UAV-BETA
116.321384,39.902500,133.0,2595,UAV-BETA
116.321788,39.902500,133.0,2596,UAV-BETA
116.322192,39.902500,133.0,2597,UAV-BETA
116.322596,39.902500,133.0,2598,UAV-BETA
116.323000,39.902500,133.0,2599,UAV-BETA
116.323000,39.902800,133.0,2600,UAV-BETA
116.322596,39.902800,133.0,2601,UAV-BETA
116.322192,39.902800,133.0,2602,UAV-BETA
116.321788,39.902800,133.0,2603,UAV-BETA
116.321384,39.902800,133.0,2604,UAV-BETA
116.320980,39.902800,133.0,2605,UAV-BETA
116.320576,39.902800,133.0,2606,UAV-BETA
116.320172,39.902800,133.0,2607,UAV-BETA
116.319768,39.902800,133.0,2608,UAV-BETA
116.319364,39.902800,133.0,2609,UAV-BETA
116.318960,39.902800,133.0,2610,UAV-BETA
116.318556,39.902800,133.1,2611,UAV-BETA
116.318152,39.902800,133.1,2612,UAV-BETA
116.317747,39.902800,133.1,2613,UAV-BETA
116.317343,39.902800,133.1,2614,UAV-BETA
116.316939,39.902800,133.1,2615,UAV-BETA
116.316535,39.902800,133.1,2616,UAV-BETA
116.316131,39.902800,133.1,2617,UAV-BETA
116.315727,39.902800,133.1,2618,UAV-BETA
116.315323,39.902800,133.1,2619,UAV-BETA
116.314919,39.902800,133.1,2620,UAV-BETA
116.314515,39.902800,133.1,2621,UAV-BETA
116.314111,39.902800,133.1,2622,UAV-BETA
116.313707,39.902800,133.1,2623,UAV-BETA
116.313303,39.902800,133.1,2624,UAV-BETA
116.312899,39.902800,133.1,2625,UAV-BETA
116.312495,39.902800,133.1,2626,UAV-BETA
116.312091,39.902800,133.1,2627,UAV-BETA
116.311687,39.902800,133.1,2628,UAV-BETA
116.311283,39.902800,133.1,2629,UAV-BETA
116.310879,39.902800,133.1,2630,UAV-BETA
116.310475,39.902800,133.2,2631,UAV-BETA
116.310071,39.902800,133.2,2632,UAV-BETA
116.309667,39.902800,133.2,2633,UAV-BETA
116.309263,39.902800,133.2,2634,UAV-BETA
116.308859,39.902800,133.2,2635,UAV-BETA
116.308455,39.902800,133.2,2636,UAV-BETA
116.308051,39.902800,133.2,2637,UAV-BETA
116.307646,39.902800,133.2,2638,UAV-BETA
116.307242,39.902800,133.2,2639,UAV-BETA
116.306838,39.902800,133.2,2640,UAV-BETA
116.306434,39.902800,133.2,2641,UAV-BETA
116.306030,39.902800,133.2,2642,UAV-BETA
116.305626,39.902800,133.2,2643,UAV-BETA
116.305222,39.902800,133.2,2644,UAV-BETA
116.304818,39.902800,133.2,2645,UAV-BETA
116.304414,39.902800,133.2,2646,UAV-BETA
116.304010,39.902800,133.2,2647,UAV-BETA
116.303606,39.902800,133.2,2648,UAV-BETA
116.303202,39.902800,133.2,2649,UAV-BETA
116.302798,39.902800,133.2,2650,UAV-BETA
116.302394,39.902800,133.3,2651,UAV-BETA
116.301990,39.902800,133.3,2652,UAV-BETA
116.301586,39.902800,133.3,2653,UAV-BETA
116.301182,39.902800,133.3,2654,UAV-BETA
116.300778,39.902800,133.3,2655,UAV-BETA
116.300374,39.902800,133.3,2656,UAV-BETA
116.299970,39.902800,133.3,2657,UAV-BETA
116.299566,39.902800,133.3,2658,UAV-BETA
116.299162,39.902800,133.3,2659,UAV-BETA
116.298758,39.902800,133.3,2660,UAV-BETA
116.298354,39.902800,133.3,2661,UAV-BETA
116.297949,39.902800,133.3,2662,UAV-BETA
116.297545,39.902800,133.3,2663,UAV-BETA
116.297141,39.902800,133.3,2664,UAV-BETA
116.296737,39.902800,133.3,2665,UAV-BETA
116.296333,39.902800,133.3,2666,UAV-BETA
116.295929,39.902800,133.3,2667,UAV-BETA
116.295525,39.902800,133.3,2668,UAV-BETA
116.295121,39.902800,133.3,2669,UAV-BETA
116.294717,39.902800,133.3,2670,UAV-BETA
116.294313,39.902800,133.4,2671,UAV-BETA
116.293909,39.902800,133.4,2672,UAV-BETA
116.293505,39.902800,133.4,2673,UAV-BETA
116.293101,39.902800,133.4,2674,UAV-BETA
116.292697,39.902800,133.4,2675,UAV-BETA
116.292293,39.902800,133.4,2676,UAV-BETA
116.291889,39.902800,133.4,2677,UAV-BETA
116.291485,39.902800,133.4,2678,UAV-BETA
116.291081,39.902800,133.4,2679,UAV-BETA
116.290677,39.902800,133.4,2680,UAV-BETA
116.290273,39.902800,133.4,2681,UAV-BETA
116.289869,39.902800,133.4,2682,UAV-BETA
116.289465,39.902800,133.4,2683,UAV-BETA
116.289061,39.902800,133.4,2684,UAV-BETA
116.288657,39.902800,133.4,2685,UAV-BETA
116.288253,39.902800,133.4,2686,UAV-BETA
116.287848,39.902800,133.4,2687,UAV-BETA
116.287444,39.902800,133.4,2688,UAV-BETA
116.287040,39.902800,133.4,2689,UAV-BETA
116.286636,39.902800,133.4,2690,UAV-BETA
116.286232,39.902800,133.5,2691,UAV-BETA
116.285828,39.902800,133.5,2692,UAV-BETA
116.285424,39.902800,133.5,2693,UAV-BETA
116.285020,39.902800,133.5,2694,UAV-BETA
116.284616,39.902800,133.5,2695,UAV-BETA
116.284212,39.902800,133.5,2696,UAV-BETA
116.283808,39.902800,133.5,2697,UAV-BETA
116.283404,39.902800,133.5,2698,UAV-BETA
116.283000,39.902800,133.5,2699,UAV-BETA
116.283000,39.903100,133.5,2700,UAV-BETA
116.283404,39.903100,133.5,2701,UAV-BETA
116.283808,39.903100,133.5,2702,UAV-BETA
116.284212,39.903100,133.5,2703,UAV-BETA
116.284616,39.903100,133.5,2704,UAV-BETA
116.285020,39.903100,133.5,2705,UAV-BETA
116.285424,39.903100,133.5,2706,UAV-BETA
116.285828,39.903100,133.5,2707,UAV-BETA
116.286232,39.903100,133.5,2708,UAV-BETA
116.286636,39.903100,133.5,2709,UAV-BETA
116.287040,39.903100,133.5,2710,UAV-BETA
116.287444,39.903100,133.6,2711,UAV-BETA
116.287848,39.903100,133.6,2712,UAV-BETA
116.288253,39.903100,133.6,2713,UAV-BETA
116.288657,39.903100,133.6,2714,UAV-BETA
116.289061,39.903100,133.6,2715,UAV-BETA
116.289465,39.903100,133.6,2716,UAV-BETA
116.289869,39.903100,133.6,2717,UAV-BETA
116.290273,39.903100,133.6,2718,UAV-BETA
116.290677,39.903100,133.6,2719,UAV-BETA
116.291081,39.903100,133.6,2720,UAV-BETA
116.291485,39.903100,133.6,2721,UAV-BETA
116.291889,39.903100,133.6,2722,UAV-BETA
116.292293,39.903100,133.6,2723,UAV-BETA
116.292697,39.903100,133.6,2724,UAV-BETA
116.293101,39.903100,133.6,2725,UAV-BETA
116.293505,39.903100,133.6,2726,UAV-BETA
116.293909,39.903100,133.6,2727,UAV-BETA
116.294313,39.903100,133.6,2728,UAV-BETA
116.294717,39.903100,133.6,2729,UAV-BETA
116.295121,39.903100,133.6,2730,UAV-BETA
116.295525,39.903100,133.7,2731,UAV-BETA
116.295929,39.903100,133.7,2732,UAV-BETA
116.296333,39.903100,133.7,2733,UAV-BETA
116.296737,39.903100,133.7,2734,UAV-BETA
116.297141,39.903100,133.7,2735,UAV-BETA
116.297545,39.903100,133.7,2736,UAV-BETA
116.297949,39.903100,133.7,2737,UAV-BETA
116.298354,39.903100,133.7,2738,UAV-BETA
116.298758,39.903100,133.7,2739,UAV-BETA
116.299162,39.903100,133.7,2740,UAV-BETA
116.299566,39.903100,133.7,2741,UAV-BETA
116.299970,39.903100,133.7,2742,UAV-BETA
116.300374,39.903100,133.7,2743,UAV-BETA
116.300778,39.903100,133.7,2744,UAV-BETA
116.301182,39.903100,133.7,2745,UAV-BETA
116.301586,39.903100,133.7,2746,UAV-BETA
116.301990,39.903100,133.7,2747,UAV-BETA
116.302394,39.903100,133.7,2748,UAV-BETA
116.302798,39.903100,133.7,2749,UAV-BETA
116.303202,39.903100,133.7,2750,UAV-BETA
116.303606,39.903100,133.8,2751,UAV-BETA
116.304010,39.903100,133.8,2752,UAV-BETA
116.304414,39.903100,133.8,2753,UAV-BETA
116.304818,39.903100,133.8,2754,UAV-BETA
116.305222,39.903100,133.8,2755,UAV-BETA
116.305626,39.903100,133.8,2756,UAV-BETA
116.306030,39.903100,133.8,2757,UAV-BETA
116.306434,39.903100,133.8,2758,UAV-BETA
116.306838,39.903100,133.8,2759,UAV-BETA
116.307242,39.903100,133.8,2760,UAV-BETA
116.307646,39.903100,133.8,2761,UAV-BETA
116.308051,39.903100,133.8,2762,UAV-BETA
116.308455,39.903100,133.8,2763,UAV-BETA
116.308859,39.903100,133.8,2764,UAV-BETA
116.309263,39.903100,133.8,2765,UAV-BETA
116.309667,39.903100,133.8,2766,UAV-BETA
116.310071,39.903100,133.8,2767,UAV-BETA
116.310475,39.903100,133.8,2768,UAV-BETA
116.310879,39.903100,133.8,2769,UAV-BETA
116.311283,39.903100,133.8,2770,UAV-BETA
116.311687,39.903100,133.9,2771,UAV-BETA
116.312091,39.903100,133.9,2772,UAV-BETA
116.312495,39.903100,133.9,2773,UAV-BETA
116.312899,39.903100,133.9,2774,UAV-BETA
116.313303,39.903100,133.9,2775,UAV-BETA
116.313707,39.903100,133.9,2776,UAV-BETA
116.314111,39.903100,133.9,2777,UAV-BETA
116.314515,39.903100,133.9,2778,UAV-BETA
116.314919,39.903100,133.9,2779,UAV-BETA
116.315323,39.903100,133.9,2780,UAV-BETA
116.315727,39.903100,133.9,2781,UAV-BETA
116.316131,39.903100,133.9,2782,UAV-BETA
116.316535,39.903100,133.9,2783,UAV-BETA
116.316939,39.903100,133.9,2784,UAV-BETA
116.317343,39.903100,133.9,2785,UAV-BETA
116.317747,39.903100,133.9,2786,UAV-BETA
116.318152,39.903100,133.9,2787,UAV-BETA
116.318556,39.903100,133.9,2788,UAV-BETA
116.318960,39.903100,133.9,2789,UAV-BETA
116.319364,39.903100,133.9,2790,UAV-BETA
116.319768,39.903100,134.0,2791,UAV-BETA
116.320172,39.903100,134.0,2792,UAV-BETA
116.320576,39.903100,134.0,2793,UAV-BETA
116.320980,39.903100,134.0,2794,UAV-BETA
116.321384,39.903100,134.0,2795,UAV-BETA
116.321788,39.903100,134.0,2796,UAV-BETA
116.322192,39.903100,134.0,2797,UAV-BETA
116.322596,39.903100,134.0,2798,UAV-BETA
116.323000,39.903100,134.0,2799,UAV-BETA
116.323000,39.903400,134.0,2800,UAV-BETA
116.322596,39.903400,134.0,2801,UAV-BETA
116.322192,39.903400,134.0,2802,UAV-BETA
116.321788,39.903400,134.0,2803,UAV-BETA
116.321384,39.903400,134.0,2804,UAV-BETA
116.320980,39.903400,134.0,2805,UAV-BETA
116.320576,39.903400,134.0,2806,UAV-BETA
116.320172,39.903400,134.0,2807,UAV-BETA
116.319768,39.903400,134.0,2808,UAV-BETA
116.319364,39.903400,134.0,2809,UAV-BETA
116.318960,39.903400,134.0,2810,UAV-BETA
116.318556,39.903400,134.1,2811,UAV-BETA
116.318152,39.903400,134.1,2812,UAV-BETA
116.317747,39.903400,134.1,2813,UAV-BETA
116.317343,39.903400,134.1,2814,UAV-BETA
116.316939,39.903400,134.1,2815,UAV-BETA
116.316535,39.903400,134.1,2816,UAV-BETA
116.316131,39.903400,134.1,2817,UAV-BETA
116.315727,39.903400,134.1,2818,UAV-BETA
116.315323,39.903400,134.1,2819,UAV-BETA
