lon,lat,alt_m,time_s,drone_id
116.294545,39.901900,111.8,2363,UAV-ALPHA
116.294141,39.901900,111.8,2364,UAV-ALPHA
116.293737,39.901900,111.8,2365,UAV-ALPHA
116.293333,39.901900,111.8,2366,UAV-ALPHA
116.292929,39.901900,111.8,2367,UAV-ALPHA
116.292525,39.901900,111.8,2368,UAV-ALPHA
116.292121,39.901900,111.8,2369,UAV-ALPHA
116.291717,39.901900,111.8,2370,UAV-ALPHA
116.291313,39.901900,111.9,2371,UAV-ALPHA
116.290909,39.901900,111.9,2372,UAV-ALPHA
116.290505,39.901900,111.9,2373,UAV-ALPHA
116.290101,39.901900,111.9,2374,UAV-ALPHA
116.289697,39.901900,111.9,2375,UAV-ALPHA
116.289293,39.901900,111.9,2376,UAV-ALPHA
116.288889,39.901900,111.9,2377,UAV-ALPHA
116.288485,39.901900,111.9,2378,UAV-ALPHA
116.288081,39.901900,111.9,2379,UAV-ALPHA
116.287677,39.901900,111.9,2380,UAV-ALPHA
116.287273,39.901900,111.9,2381,UAV-ALPHA
116.286869,39.901900,111.9,2382,UAV-ALPHA
116.286465,39.901900,111.9,2383,UAV-ALPHA
116.286061,39.901900,111.9,2384,UAV-ALPHA
116.285657,39.901900,111.9,2385,UAV-ALPHA
116.285253,39.901900,111.9,2386,UAV-ALPHA
116.284848,39.901900,111.9,2387,UAV-ALPHA
116.284444,39.901900,111.9,2388,UAV-ALPHA
116.284040,39.901900,111.9,2389,UAV-ALPHA
116.283636,39.901900,111.9,2390,UAV-ALPHA
116.283232,39.901900,112.0,2391,UAV-ALPHA
116.282828,39.901900,112.0,2392,UAV-ALPHA
116.282424,39.901900,112.0,2393,UAV-ALPHA
116.282020,39.901900,112.0,2394,UAV-ALPHA
116.281616,39.901900,112.0,2395,UAV-ALPHA
116.281212,39.901900,112.0,2396,UAV-ALPHA
116.280808,39.901900,112.0,2397,UAV-ALPHA
116.280404,39.901900,112.0,2398,UAV-ALPHA
116.280000,39.901900,112.0,2399,UAV-ALPHA
116.280000,39.902200,112.0,2400,UAV-ALPHA
116.280404,39.902200,112.0,2401,UAV-ALPHA
116.280808,39.902200,112.0,2402,UAV-ALPHA
116.281212,39.902200,112.0,2403,UAV-ALPHA
116.281616,39.902200,112.0,2404,UAV-ALPHA
116.282020,39.902200,112.0,2405,UAV-ALPHA
116.282424,39.902200,112.0,2406,UAV-ALPHA
116.282828,39.902200,112.0,2407,UAV-ALPHA
116.283232,39.902200,112.0,2408,UAV-ALPHA
116.283636,39.902200,112.0,2409,UAV-ALPHA
116.284040,39.902200,112.0,2410,UAV-ALPHA
116.284444,39.902200,112.1,2411,UAV-ALPHA
116.284848,39.902200,112.1,2412,UAV-ALPHA
116.285253,39.902200,112.1,2413,UAV-ALPHA
116.285657,39.902200,112.1,2414,UAV-ALPHA
116.286061,39.902200,112.1,2415,UAV-ALPHA
116.286465,39.902200,112.1,2416,UAV-ALPHA
116.286869,39.902200,112.1,2417,UAV-ALPHA
116.287273,39.902200,112.1,2418,UAV-ALPHA
116.287677,39.902200,112.1,2419,UAV-ALPHA
116.288081,39.902200,112.1,2420,UAV-ALPHA
116.288485,39.902200,112.1,2421,UAV-ALPHA
116.288889,39.902200,112.1,2422,UAV-ALPHA
116.289293,39.902200,112.1,2423,UAV-ALPHA
116.289697,39.902200,112.1,2424,UAV-ALPHA
116.290101,39.902200,112.1,2425,UAV-ALPHA
116.290505,39.902200,112.1,2426,UAV-ALPHA
116.290909,39.902200,112.1,2427,UAV-ALPHA
116.291313,39.902200,112.1,2428,UAV-ALPHA
116.291717,39.902200,112.1,2429,UAV-ALPHA
116.292121,39.902200,112.1,2430,UAV-ALPHA
116.292525,39.902200,112.2,2431,UAV-ALPHA
116.292929,39.902200,112.2,2432,UAV-ALPHA
116.293333,39.902200,112.2,2433,UAV-ALPHA
116.293737,39.902200,112.2,2434,UAV-ALPHA
116.294141,39.902200,112.2,2435,UAV-ALPHA
116.294545,39.902200,112.2,2436,UAV-ALPHA
116.294949,39.902200,112.2,2437,UAV-ALPHA
116.295354,39.902200,112.2,2438,UAV-ALPHA
116.295758,39.902200,112.2,2439,UAV-ALPHA
116.296162,39.902200,112.2,2440,UAV-ALPHA
116.296566,39.902200,112.2,2441,UAV-ALPHA
116.296970,39.902200,112.2,2442,UAV-ALPHA
116.297374,39.902200,112.2,2443,UAV-ALPHA
116.297778,39.902200,112.2,2444,UAV-ALPHA
116.298182,39.902200,112.2,2445,UAV-ALPHA
116.298586,39.902200,112.2,2446,UAV-ALPHA
116.298990,39.902200,112.2,2447,UAV-ALPHA
116.299394,39.902200,112.2,2448,UAV-ALPHA
116.299798,39.902200,112.2,2449,UAV-ALPHA
116.300202,39.902200,112.2,2450,UAV-ALPHA
116.300606,39.902200,112.3,2451,UAV-ALPHA
116.301010,39.902200,112.3,2452,UAV-ALPHA
116.301414,39.902200,112.3,2453,UAV-ALPHA
116.301818,39.902200,112.3,2454,UAV-ALPHA
116.302222,39.902200,112.3,2455,UAV-ALPHA
116.302626,39.902200,112.3,2456,UAV-ALPHA
116.303030,39.902200,112.3,2457,UAV-ALPHA
116.303434,39.902200,112.3,2458,UAV-ALPHA
116.303838,39.902200,112.3,2459,UAV-ALPHA
116.304242,39.902200,112.3,2460,UAV-ALPHA
116.304646,39.902200,112.3,2461,UAV-ALPHA
116.305051,39.902200,112.3,2462,UAV-ALPHA
116.305455,39.902200,112.3,2463,UAV-ALPHA
116.305859,39.902200,112.3,2464,UAV-ALPHA
116.306263,39.902200,112.3,2465,UAV-ALPHA
116.306667,39.902200,112.3,2466,UAV-ALPHA
116.307071,39.902200,112.3,2467,UAV-ALPHA
116.307475,39.902200,112.3,2468,UAV-ALPHA
116.307879,39.902200,112.3,2469,UAV-ALPHA
116.308283,39.902200,112.3,2470,UAV-ALPHA
116.308687,39.902200,112.4,2471,UAV-ALPHA
116.309091,39.902200,112.4,2472,UAV-ALPHA
116.309495,39.902200,112.4,2473,UAV-ALPHA
116.309899,39.902200,112.4,2474,UAV-ALPHA
116.310303,39.902200,112.4,2475,UAV-ALPHA
116.310707,39.902200,112.4,2476,UAV-ALPHA
116.311111,39.902200,112.4,2477,UAV-ALPHA
116.311515,39.902200,112.4,2478,UAV-ALPHA
116.311919,39.902200,112.4,2479,UAV-ALPHA
116.312323,39.902200,112.4,2480,UAV-ALPHA
116.312727,39.902200,112.4,2481,UAV-ALPHA
116.313131,39.902200,112.4,2482,UAV-ALPHA
116.313535,39.902200,112.4,2483,UAV-ALPHA
116.313939,39.902200,112.4,2484,UAV-ALPHA
116.314343,39.902200,112.4,2485,UAV-ALPHA
116.314747,39.902200,112.4,2486,UAV-ALPHA
116.315152,39.902200,112.4,2487,UAV-ALPHA
116.315556,39.902200,112.4,2488,UAV-ALPHA
116.315960,39.902200,112.4,2489,UAV-ALPHA
116.316364,39.902200,112.4,2490,UAV-ALPHA
116.316768,39.902200,112.5,2491,UAV-ALPHA
116.317172,39.902200,112.5,2492,UAV-ALPHA
116.317576,39.902200,112.5,2493,UAV-ALPHA
116.317980,39.902200,112.5,2494,UAV-ALPHA
116.318384,39.902200,112.5,2495,UAV-ALPHA
116.318788,39.902200,112.5,2496,UAV-ALPHA
116.319192,39.902200,112.5,2497,UAV-ALPHA
116.319596,39.902200,112.5,2498,UAV-ALPHA
116.320000,39.902200,112.5,2499,UAV-ALPHA
116.320000,39.902500,112.5,2500,UAV-ALPHA
116.319596,39.902500,112.5,2501,UAV-ALPHA
116.319192,39.902500,112.5,2502,UAV-ALPHA
116.318788,39.902500,112.5,2503,UAV-ALPHA
116.318384,39.902500,112.5,2504,UAV-ALPHA
116.317980,39.902500,112.5,2505,UAV-ALPHA
116.317576,39.902500,112.5,2506,UAV-ALPHA
116.317172,39.902500,112.5,2507,UAV-ALPHA
116.316768,39.902500,112.5,2508,UAV-ALPHA
116.316364,39.902500,112.5,2509,UAV-ALPHA
116.315960,39.902500,112.5,2510,UAV-ALPHA
116.315556,39.902500,112.6,2511,UAV-ALPHA
116.315152,39.902500,112.6,2512,UAV-ALPHA
116.314747,39.902500,112.6,2513,UAV-ALPHA
116.314343,39.902500,112.6,2514,UAV-ALPHA
116.313939,39.902500,112.6,2515,UAV-ALPHA
116.313535,39.902500,112.6,2516,UAV-ALPHA
116.313131,39.902500,112.6,2517,UAV-ALPHA
116.312727,39.902500,112.6,2518,UAV-ALPHA
116.312323,39.902500,112.6,2519,UAV-ALPHA
116.311919,39.902500,112.6,2520,UAV-ALPHA
116.311515,39.902500,112.6,2521,UAV-ALPHA
116.311111,39.902500,112.6,2522,UAV-ALPHA
116.310707,39.902500,112.6,2523,UAV-ALPHA
116.310303,39.902500,112.6,2524,UAV-ALPHA
116.309899,39.902500,112.6,2525,UAV-ALPHA
116.309495,39.902500,112.6,2526,UAV-ALPHA
116.309091,39.902500,112.6,2527,UAV-ALPHA
116.308687,39.902500,112.6,2528,UAV-ALPHA
116.308283,39.902500,112.6,2529,UAV-ALPHA
116.307879,39.902500,112.6,2530,UAV-ALPHA
116.307475,39.902500,112.7,2531,UAV-ALPHA
116.307071,39.902500,112.7,2532,UAV-ALPHA
116.306667,39.902500,112.7,2533,UAV-ALPHA
116.306263,39.902500,112.7,2534,UAV-ALPHA
116.305859,39.902500,112.7,2535,UAV-ALPHA
116.305455,39.902500,112.7,2536,UAV-ALPHA
116.305051,39.902500,112.7,2537,UAV-ALPHA
116.304646,39.902500,112.7,2538,UAV-ALPHA
116.304242,39.902500,112.7,2539,UAV-ALPHA
116.303838,39.902500,112.7,2540,UAV-ALPHA
116.303434,39.902500,112.7,2541,UAV-ALPHA
116.303030,39.902500,112.7,2542,UAV-ALPHA
116.302626,39.902500,112.7,2543,UAV-ALPHA
116.302222,39.902500,112.7,2544,UAV-ALPHA
116.301818,39.902500,112.7,2545,UAV-ALPHA
116.301414,39.902500,112.7,2546,UAV-ALPHA
116.301010,39.902500,112.7,2547,UAV-ALPHA
116.300606,39.902500,112.7,2548,UAV-ALPHA
116.300202,39.902500,112.7,2549,UAV-ALPHA
116.299798,39.902500,112.7,2550,UAV-ALPHA
116.299394,39.902500,112.8,2551,UAV-ALPHA
116.298990,39.902500,112.8,2552,UAV-ALPHA
116.298586,39.902500,112.8,2553,UAV-ALPHA
116.298182,39.902500,112.8,2554,UAV-ALPHA
116.297778,39.902500,112.8,2555,UAV-ALPHA
116.297374,39.902500,112.8,2556,UAV-ALPHA
116.296970,39.902500,112.8,2557,UAV-ALPHA
116.296566,39.902500,112.8,2558,UAV-ALPHA
116.296162,39.902500,112.8,2559,UAV-ALPHA
116.295758,39.902500,112.8,2560,UAV-ALPHA
116.295354,39.902500,112.8,2561,UAV-ALPHA
116.294949,39.902500,112.8,2562,UAV-ALPHA
116.294545,39.902500,112.8,2563,UAV-ALPHA
116.294141,39.902500,112.8,2564,UAV-ALPHA
116.293737,39.902500,112.8,2565,UAV-ALPHA
116.293333,39.902500,112.8,2566,UAV-ALPHA
116.292929,39.902500,112.8,2567,UAV-ALPHA
116.292525,39.902500,112.8,2568,UAV-ALPHA
116.292121,39.902500,112.8,2569,UAV-ALPHA
116.291717,39.902500,112.8,2570,UAV-ALPHA
116.291313,39.902500,112.9,2571,UAV-ALPHA
116.290909,39.902500,112.9,2572,UAV-ALPHA
116.290505,39.902500,112.9,2573,UAV-ALPHA
116.290101,39.902500,112.9,2574,UAV-ALPHA
116.289697,39.902500,112.9,2575,UAV-ALPHA
116.289293,39.902500,112.9,2576,UAV-ALPHA
116.288889,39.902500,112.9,2577,UAV-ALPHA
116.288485,39.902500,112.9,2578,UAV-ALPHA
116.288081,39.902500,112.9,2579,UAV-ALPHA
116.287677,39.902500,112.9,2580,UAV-ALPHA
116.287273,39.902500,112.9,2581,UAV-ALPHA
116.286869,39.902500,112.9,2582,UAV-ALPHA
116.286465,39.902500,112.9,2583,UAV-ALPHA
116.286061,39.902500,112.9,2584,UAV-ALPHA
116.285657,39.902500,112.9,2585,UAV-ALPHA
116.285253,39.902500,112.9,2586,UAV-ALPHA
116.284848,39.902500,112.9,2587,UAV-ALPHA
116.284444,39.902500,112.9,2588,UAV-ALPHA
116.284040,39.902500,112.9,2589,UAV-ALPHA
116.283636,39.902500,112.9,2590,UAV-ALPHA
116.283232,39.902500,113.0,2591,UAV-ALPHA
116.282828,39.902500,113.0,2592,UAV-ALPHA
116.282424,39.902500,113.0,2593,UAV-ALPHA
116.282020,39.902500,113.0,2594,UAV-ALPHA
116.281616,39.902500,113.0,2595,UAV-ALPHA
116.281212,39.902500,113.0,2596,UAV-ALPHA
116.280808,39.902500,113.0,2597,UAV-ALPHA
116.280404,39.902500,113.0,2598,UAV-ALPHA
116.280000,39.902500,113.0,2599,UAV-ALPHA
116.280000,39.902800,113.0,2600,UAV-ALPHA
116.280404,39.902800,113.0,2601,UAV-ALPHA
116.280808,39.902800,113.0,2602,UAV-ALPHA
116.281212,39.902800,113.0,2603,UAV-ALPHA
116.281616,39.902800,113.0,2604,UAV-ALPHA
116.282020,39.902800,113.0,2605,UAV-ALPHA
116.282424,39.902800,113.0,2606,UAV-ALPHA
116.282828,39.902800,113.0,2607,UAV-ALPHA
116.283232,39.902800,113.0,2608,UAV-ALPHA
116.283636,39.902800,113.0,2609,UAV-ALPHA
116.284040,39.902800,113.0,2610,UAV-ALPHA
116.284444,39.902800,113.1,2611,UAV-ALPHA
116.284848,39.902800,113.1,2612,UAV-ALPHA
116.285253,39.902800,113.1,2613,UAV-ALPHA
116.285657,39.902800,113.1,2614,UAV-ALPHA
116.286061,39.902800,113.1,2615,UAV-ALPHA
116.286465,39.902800,113.1,2616,UAV-ALPHA
116.286869,39.902800,113.1,2617,UAV-ALPHA
116.287273,39.902800,113.1,2618,UAV-ALPHA
116.287677,39.902800,113.1,2619,UAV-ALPHA
116.288081,39.902800,113.1,2620,UAV-ALPHA
116.288485,39.902800,113.1,2621,UAV-ALPHA
116.288889,39.902800,113.1,2622,UAV-ALPHA
116.289293,39.902800,113.1,2623,UAV-ALPHA
116.289697,39.902800,113.1,2624,UAV-ALPHA
116.290101,39.902800,113.1,2625,UAV-ALPHA
116.290505,39.902800,113.1,2626,UAV-ALPHA
116.290909,39.902800,113.1,2627,UAV-ALPHA
116.291313,39.902800,113.1,2628,UAV-ALPHA
116.291717,39.902800,113.1,2629,UAV-ALPHA
116.292121,39.902800,113.1,2630,UAV-ALPHA
116.292525,39.902800,113.2,2631,UAV-ALPHA
116.292929,39.902800,113.2,2632,UAV-ALPHA
116.293333,39.902800,113.2,2633,UAV-ALPHA
116.293737,39.902800,113.2,2634,UAV-ALPHA
116.294141,39.902800,113.2,2635,UAV-ALPHA
116.294545,39.902800,113.2,2636,UAV-ALPHA
116.294949,39.902800,113.2,2637,UAV-ALPHA
116.295354,39.902800,113.2,2638,UAV-ALPHA
116.295758,39.902800,113.2,2639,UAV-ALPHA
116.296162,39.902800,113.2,2640,UAV-ALPHA
116.296566,39.902800,113.2,2641,UAV-ALPHA
116.296970,39.902800,113.2,2642,UAV-ALPHA
116.297374,39.902800,113.2,2643,UAV-ALPHA
116.297778,39.902800,113.2,2644,UAV-ALPHA
116.298182,39.902800,113.2,2645,UAV-ALPHA
116.298586,39.902800,113.2,2646,UAV-ALPHA
116.298990,39.902800,113.2,2647,UAV-ALPHA
116.299394,39.902800,113.2,2648,UAV-ALPHA
116.299798,39.902800,113.2,2649,UAV-ALPHA
116.300202,39.902800,113.2,2650,UAV-ALPHA
116.300606,39.902800,113.3,2651,UAV-ALPHA
116.301010,39.902800,113.3,2652,UAV-ALPHA
116.301414,39.902800,113.3,2653,UAV-ALPHA
116.301818,39.902800,113.3,2654,UAV-ALPHA
116.302222,39.902800,113.3,2655,UAV-ALPHA
116.302626,39.902800,113.3,2656,UAV-ALPHA
116.303030,39.902800,113.3,2657,UAV-ALPHA
116.303434,39.902800,113.3,2658,UAV-ALPHA
116.303838,39.902800,113.3,2659,UAV-ALPHA
116.304242,39.902800,113.3,2660,UAV-ALPHA
116.304646,39.902800,113.3,2661,UAV-ALPHA
116.305051,39.902800,113.3,2662,UAV-ALPHA
116.305455,39.902800,113.3,2663,UAV-ALPHA
116.305859,39.902800,113.3,2664,UAV-ALPHA
116.306263,39.902800,113.3,2665,UAV-ALPHA
116.306667,39.902800,113.3,2666,UAV-ALPHA
116.307071,39.902800,113.3,2667,UAV-ALPHA
116.307475,39.902800,113.3,2668,UAV-ALPHA
116.307879,39.902800,113.3,2669,UAV-ALPHA
116.308283,39.902800,113.3,2670,UAV-ALPHA
116.308687,39.902800,113.4,2671,UAV-ALPHA
116.309091,39.902800,113.4,2672,UAV-ALPHA
116.309495,39.902800,113.4,2673,UAV-ALPHA
116.309899,39.902800,113.4,2674,UAV-ALPHA
116.310303,39.902800,113.4,2675,UAV-ALPHA
116.310707,39.902800,113.4,2676,UAV-ALPHA
116.311111,39.902800,113.4,2677,UAV-ALPHA
116.311515,39.902800,113.4,2678,UAV-ALPHA
116.311919,39.902800,113.4,2679,UAV-ALPHA
116.312323,39.902800,113.4,2680,UAV-ALPHA
116.312727,39.902800,113.4,2681,UAV-ALPHA
116.313131,39.902800,113.4,2682,UAV-ALPHA
116.313535,39.902800,113.4,2683,UAV-ALPHA
116.313939,39.902800,113.4,2684,UAV-ALPHA
116.314343,39.902800,113.4,2685,UAV-ALPHA
116.314747,39.902800,113.4,2686,UAV-ALPHA
116.315152,39.902800,113.4,2687,UAV-ALPHA
116.315556,39.902800,113.4,2688,UAV-ALPHA
116.315960,39.902800,113.4,2689,UAV-ALPHA
116.316364,39.902800,113.4,2690,UAV-ALPHA
116.316768,39.902800,113.5,2691,UAV-ALPHA
116.317172,39.902800,113.5,2692,UAV-ALPHA
116.317576,39.902800,113.5,2693,UAV-ALPHA
116.317980,39.902800,113.5,2694,UAV-ALPHA
116.318384,39.902800,113.5,2695,UAV-ALPHA
116.318788,39.902800,113.5,2696,UAV-ALPHA
116.319192,39.902800,113.5,2697,UAV-ALPHA
116.319596,39.902800,113.5,2698,UAV-ALPHA
116.320000,39.902800,113.5,2699,UAV-ALPHA
116.320000,39.903100,113.5,2700,UAV-ALPHA
116.319596,39.903100,113.5,2701,UAV-ALPHA
116.319192,39.903100,113.5,2702,UAV-ALPHA
116.318788,39.903100,113.5,2703,UAV-ALPHA
116.318384,39.903100,113.5,2704,UAV-ALPHA
116.317980,39.903100,113.5,2705,UAV-ALPHA
116.317576,39.903100,113.5,2706,UAV-ALPHA
116.317172,39.903100,113.5,2707,UAV-ALPHA
116.316768,39.903100,113.5,2708,UAV-ALPHA
116.316364,39.903100,113.5,2709,UAV-ALPHA
116.315960,39.903100,113.5,2710,UAV-ALPHA
116.315556,39.903100,113.6,2711,UAV-ALPHA
116.315152,39.903100,113.6,2712,UAV-ALPHA
116.314747,39.903100,113.6,2713,UAV-ALPHA
116.314343,39.903100,113.6,2714,UAV-ALPHA
116.313939,39.903100,113.6,2715,UAV-ALPHA
116.313535,39.903100,113.6,2716,UAV-ALPHA
116.313131,39.903100,113.6,2717,UAV-ALPHA
116.312727,39.903100,113.6,2718,UAV-ALPHA
116.312323,39.903100,113.6,2719,UAV-ALPHA
116.311919,39.903100,113.6,2720,UAV-ALPHA
116.311515,39.903100,113.6,2721,UAV-ALPHA
116.311111,39.903100,113.6,2722,UAV-ALPHA
116.310707,39.903100,113.6,2723,UAV-ALPHA
116.310303,39.903100,113.6,2724,UAV-ALPHA
116.309899,39.903100,113.6,2725,UAV-ALPHA
116.309495,39.903100,113.6,2726,UAV-ALPHA
116.309091,39.903100,113.6,2727,UAV-ALPHA
116.308687,39.903100,113.6,2728,UAV-ALPHA
116.308283,39.903100,113.6,2729,UAV-ALPHA
116.307879,39.903100,113.6,2730,UAV-ALPHA
116.307475,39.903100,113.7,2731,UAV-ALPHA
116.307071,39.903100,113.7,2732,UAV-ALPHA
116.306667,39.903100,113.7,2733,UAV-ALPHA
116.306263,39.903100,113.7,2734,UAV-ALPHA
116.305859,39.903100,113.7,2735,UAV-ALPHA
116.305455,39.903100,113.7,2736,UAV-ALPHA
116.305051,39.903100,113.7,2737,UAV-ALPHA
116.304646,39.903100,113.7,2738,UAV-ALPHA
116.304242,39.903100,113.7,2739,UAV-ALPHA
116.303838,39.903100,113.7,2740,UAV-ALPHA
116.303434,39.903100,113.7,2741,UAV-ALPHA
116.303030,39.903100,113.7,2742,UAV-ALPHA
116.302626,39.903100,113.7,2743,UAV-ALPHA
116.302222,39.903100,113.7,2744,UAV-ALPHA
116.301818,39.903100,113.7,2745,UAV-ALPHA
116.301414,39.903100,113.7,2746,UAV-ALPHA
116.301010,39.903100,113.7,2747,UAV-ALPHA
116.300606,39.903100,113.7,2748,UAV-ALPHA
116.300202,39.903100,113.7,2749,UAV-ALPHA
116.299798,39.903100,113.7,2750,UAV-ALPHA
116.299394,39.903100,113.8,2751,UAV-ALPHA
116.298990,39.903100,113.8,2752,UAV-ALPHA
116.298586,39.903100,113.8,2753,UAV-ALPHA
116.298182,39.903100,113.8,2754,UAV-ALPHA
116.297778,39.903100,113.8,2755,UAV-ALPHA
116.297374,39.903100,113.8,2756,UAV-ALPHA
116.296970,39.903100,113.8,2757,UAV-ALPHA
116.296566,39.903100,113.8,2758,UAV-ALPHA
116.296162,39.903100,113.8,2759,UAV-ALPHA
116.295758,39.903100,113.8,2760,UAV-ALPHA
116.295354,39.903100,113.8,2761,UAV-ALPHA
116.294949,39.903100,113.8,2762,UAV-ALPHA
116.294545,39.903100,113.8,2763,UAV-ALPHA
116.294141,39.903100,113.8,2764,UAV-ALPHA
116.293737,39.903100,113.8,2765,UAV-ALPHA
116.293333,39.903100,113.8,2766,UAV-ALPHA
116.292929,39.903100,113.8,2767,UAV-ALPHA
116.292525,39.903100,113.8,2768,UAV-ALPHA
116.292121,39.903100,113.8,2769,UAV-ALPHA
116.291717,39.903100,113.8,2770,UAV-ALPHA
116.291313,39.903100,113.9,2771,UAV-ALPHA
116.290909,39.903100,113.9,2772,UAV-ALPHA
116.290505,39.903100,113.9,2773,UAV-ALPHA
116.290101,39.903100,113.9,2774,UAV-ALPHA
116.289697,39.903100,113.9,2775,UAV-ALPHA
116.289293,39.903100,113.9,2776,UAV-ALPHA
116.288889,39.903100,113.9,2777,UAV-ALPHA
116.288485,39.903100,113.9,2778,UAV-ALPHA
116.288081,39.903100,113.9,2779,UAV-ALPHA
116.287677,39.903100,113.9,2780,UAV-ALPHA
116.287273,39.903100,113.9,2781,UAV-ALPHA
116.286869,39.903100,113.9,2782,UAV-ALPHA
116.286465,39.903100,113.9,2783,UAV-ALPHA
116.286061,39.903100,113.9,2784,UAV-ALPHA
116.285657,39.903100,113.9,2785,UAV-ALPHA
116.285253,39.903100,113.9,2786,UAV-ALPHA
116.284848,39.903100,113.9,2787,UAV-ALPHA
116.284444,39.903100,113.9,2788,UAV-ALPHA
116.284040,39.903100,113.9,2789,UAV-ALPHA
116.283636,39.903100,113.9,2790,UAV-ALPHA
116.283232,39.903100,114.0,2791,UAV-ALPHA
116.282828,39.903100,114.0,2792,UAV-ALPHA
116.282424,39.903100,114.0,2793,UAV-ALPHA
116.282020,39.903100,114.0,2794,UAV-ALPHA
116.281616,39.903100,114.0,2795,UAV-ALPHA
116.281212,39.903100,114.0,2796,UAV-ALPHA
116.280808,39.903100,114.0,2797,UAV-ALPHA
116.280404,39.903100,114.0,2798,UAV-ALPHA
116.280000,39.903100,114.0,2799,UAV-ALPHA
116.280000,39.903400,114.0,2800,UAV-ALPHA
116.280404,39.903400,114.0,2801,UAV-ALPHA
116.280808,39.903400,114.0,2802,UAV-ALPHA
116.281212,39.903400,114.0,2803,UAV-ALPHA
116.281616,39.903400,114.0,2804,UAV-ALPHA
116.282020,39.903400,114.0,2805,UAV-ALPHA
116.282424,39.903400,114.0,2806,UAV-ALPHA
116.282828,39.903400,114.0,2807,UAV-ALPHA
116.283232,39.903400,114.0,2808,UAV-ALPHA
116.283636,39.903400,114.0,2809,UAV-ALPHA
116.284040,39.903400,114.0,2810,UAV-ALPHA
116.284444,39.903400,114.1,2811,UAV-ALPHA
116.284848,39.903400,114.1,2812,UAV-ALPHA
116.285253,39.903400,114.1,2813,UAV-ALPHA
116.285657,39.903400,114.1,2814,UAV-ALPHA
116.286061,39.903400,114.1,2815,UAV-ALPHA
116.286465,39.903400,114.1,2816,UAV-ALPHA
116.286869,39.903400,114.1,2817,UAV-ALPHA
116.287273,39.903400,114.1,2818,UAV-ALPHA
116.287677,39.903400,114.1,2819,UAV-ALPHA
116.288081,39.903400,114.1,2820,UAV-ALPHA
116.288485,39.903400,114.1,2821,UAV-ALPHA
116.288889,39.903400,114.1,2822,UAV-ALPHA
116.289293,39.903400,114.1,2823,UAV-ALPHA
116.289697,39.903400,114.1,2824,UAV-ALPHA
116.290101,39.903400,114.1,2825,UAV-ALPHA
116.290505,39.903400,114.1,2826,UAV-ALPHA
116.290909,39.903400,114.1,2827,UAV-ALPHA
116.291313,39.903400,114.1,2828,UAV-ALPHA
116.291717,39.903400,114.1,2829,UAV-ALPHA
116.292121,39.903400,114.1,2830,UAV-ALPHA
116.292525,39.903400,114.2,2831,UAV-ALPHA
116.292929,39.903400,114.2,2832,UAV-ALPHA
116.293333,39.903400,114.2,2833,UAV-ALPHA
116.293737,39.903400,114.2,2834,UAV-ALPHA
116.294141,39.903400,114.2,2835,UAV-ALPHA
116.294545,39.903400,114.2,2836,UAV-ALPHA
116.294949,39.903400,114.2,2837,UAV-ALPHA
116.295354,39.903400,114.2,2838,UAV-ALPHA
116.295758,39.903400,114.2,2839,UAV-ALPHA
116.296162,39.903400,114.2,2840,UAV-ALPHA
116.296566,39.903400,114.2,2841,UAV-ALPHA
116.296970,39.903400,114.2,2842,UAV-ALPHA
116.297374,39.903400,114.2,2843,UAV-ALPHA
116.297778,39.903400,114.2,2844,UAV-ALPHA
116.298182,39.903400,114.2,2845,UAV-ALPHA
116.298586,39.903400,114.2,2846,UAV-ALPHA
116.298990,39.903400,114.2,2847,UAV-ALPHA
116.299394,39.903400,114.2,2848,UAV-ALPHA
116.299798,39.903400,114.2,2849,UAV-ALPHA
116.300202,39.903400,114.2,2850,UAV-ALPHA
116.300606,39.903400,114.3,2851,UAV-ALPHA
116.301010,39.903400,114.3,2852,UAV-ALPHA
116.301414,39.903400,114.3,2853,UAV-ALPHA
116.301818,39.903400,114.3,2854,UAV-ALPHA
116.302222,39.903400,114.3,2855,UAV-ALPHA
116.302626,39.903400,114.3,2856,UAV-ALPHA
116.303030,39.903400,114.3,2857,UAV-ALPHA
116.303434,39.903400,114.3,2858,UAV-ALPHA
116.303838,39.903400,114.3,2859,UAV-ALPHA
116.304242,39.903400,114.3,2860,UAV-ALPHA
116.304646,39.903400,114.3,2861,UAV-ALPHA
116.305051,39.903400,114.3,2862,UAV-ALPHA
116.305455,39.903400,114.3,2863,UAV-ALPHA
116.305859,39.903400,114.3,2864,UAV-ALPHA
116.306263,39.903400,114.3,2865,UAV-ALPHA
116.306667,39.903400,114.3,2866,UAV-ALPHA
116.307071,39.903400,114.3,2867,UAV-ALPHA
116.307475,39.903400,114.3,2868,UAV-ALPHA
116.307879,39.903400,114.3,2869,UAV-ALPHA
116.308283,39.903400,114.3,2870,UAV-ALPHA
116.308687,39.903400,114.4,2871,UAV-ALPHA
116.309091,39.903400,114.4,2872,UAV-ALPHA
116.309495,39.903400,114.4,2873,UAV-ALPHA
116.309899,39.903400,114.4,2874,UAV-ALPHA
116.310303,39.903400,114.4,2875,UAV-ALPHA
116.310707,39.903400,114.4,2876,UAV-ALPHA
116.311111,39.903400,114.4,2877,UAV-ALPHA
116.311515,39.903400,114.4,2878,UAV-ALPHA
116.311919,39.903400,114.4,2879,UAV-ALPHA
